	GSM350771.CEL	GSM350771.CEL.gz	GSM350772.CEL	GSM350772.CEL.gz
10633_at	3.81111595307099	3.81111595307099	2.78629542003497	2.78629542003497
10634_at	3.58341300531842	3.58341300531842	3.32578912173284	3.32578912173284
10635_at	1.83860686643645	1.83860686643645	1.43681510151096	1.43681510151096
10636_at	12.5126853907827	12.5126853907827	12.6212411462009	12.6212411462009
10637_at	6.61003592739952	6.61003592739952	7.33266746366198	7.33266746366198
10638_at	7.05727096865777	7.05727096865777	3.77334759847159	3.77334759847159
10639_at	4.31742404591156	4.31742404591156	2.98624125025006	2.98624125025006
10640_at	11.6515992307006	11.6515992307006	9.71394548056771	9.71394548056771
10641_at	2.88350112720477	2.88350112720477	3.12957486147865	3.12957486147865
10642_at	7.70362731849079	7.70362731849079	7.17452561498056	7.17452561498056
10643_at	9.02440261440382	9.02440261440382	5.89720340909356	5.89720340909356
10644_at	4.08268650841871	4.08268650841871	5.48493514893232	5.48493514893232
10645_at	5.22369055242092	5.22369055242092	5.28051287950783	5.28051287950783
10646_at	2.33369708800556	2.33369708800556	3.35853669561161	3.35853669561161
10647_at	2.8418234739058	2.8418234739058	2.02755887831202	2.02755887831202
10648_at	4.61586985815775	4.61586985815775	3.64535500792452	3.64535500792452
10649_at	2.22336111415107	2.22336111415107	2.44526017753768	2.44526017753768
10650_at	2.43969171407295	2.43969171407295	1.94994341260923	1.94994341260923
10651_at	2.61187847512625	2.61187847512625	2.20078899904515	2.20078899904515
10652_at	6.9552663777964	6.9552663777964	6.6063095123567	6.6063095123567
10653_at	5.21261627592342	5.21261627592342	6.58515554449539	6.58515554449539
10654_at	7.35742542718543	7.35742542718543	6.98757108884572	6.98757108884572
10655_at	7.75361504082888	7.75361504082888	8.74498218740559	8.74498218740559
10656_at	4.14637729127106	4.14637729127106	3.44478108774238	3.44478108774238
10657_at	2.33593252512117	2.33593252512117	2.88250180083242	2.88250180083242
10658_at	9.68615177779407	9.68615177779407	10.4151302848361	10.4151302848361
10659_at	9.80789625460256	9.80789625460256	10.7277086608129	10.7277086608129
10660_at	8.48193542224154	8.48193542224154	7.4116099116417	7.4116099116417
10661_at	3.68342175675533	3.68342175675533	2.05575726663672	2.05575726663672
10662_at	5.57278776226934	5.57278776226934	6.06791627381836	6.06791627381836
10663_at	6.68000591127376	6.68000591127376	4.08260904687511	4.08260904687511
10664_at	4.11698490453168	4.11698490453168	3.62326658713006	3.62326658713006
10665_g_at	3.26292110939194	3.26292110939194	2.07189552467543	2.07189552467543
10666_at	3.00025860855977	3.00025860855977	2.89489453575175	2.89489453575175
10667_at	3.43755152326076	3.43755152326076	2.68018283698731	2.68018283698731
10668_at	4.11631574354995	4.11631574354995	2.13216152536824	2.13216152536824
10669_at	3.38468399500921	3.38468399500921	3.65459383297937	3.65459383297937
10670_at	5.24452208460352	5.24452208460352	3.76221360674137	3.76221360674137
10671_at	5.67945867501724	5.67945867501724	4.73921296770016	4.73921296770016
10672_at	5.06819942725026	5.06819942725026	2.53724436355855	2.53724436355855
10673_at	3.20230450930745	3.20230450930745	3.47975711610822	3.47975711610822
10674_at	6.5930174402546	6.5930174402546	5.71230767013244	5.71230767013244
10675_at	3.9646650029437	3.9646650029437	2.61401041785365	2.61401041785365
10676_at	2.55677787216055	2.55677787216055	2.3795241562096	2.3795241562096
10677_at	1.7724898902793	1.7724898902793	3.26588703035948	3.26588703035948
10678_at	6.07211843715288	6.07211843715288	4.57304487595969	4.57304487595969
10679_at	3.75081447172171	3.75081447172171	3.41702344377466	3.41702344377466
10680_at	7.10461650815415	7.10461650815415	7.4014283848753	7.4014283848753
10681_at	6.99796333825134	6.99796333825134	6.71031444198388	6.71031444198388
10682_at	1.68959276035616	1.68959276035616	2.81204676775933	2.81204676775933
10683_at	1.7814148882111	1.7814148882111	1.60077931107223	1.60077931107223
10684_at	6.2260834544029	6.2260834544029	7.19661707544643	7.19661707544643
10685_at	2.39705545955956	2.39705545955956	1.71631688563972	1.71631688563972
10686_at	5.82487071122612	5.82487071122612	7.20715401084905	7.20715401084905
10687_at	3.12118874685964	3.12118874685964	4.50985102898475	4.50985102898475
10688_at	11.5149532241056	11.5149532241056	11.9213827572621	11.9213827572621
10689_at	8.88705701770456	8.88705701770456	10.6767766396457	10.6767766396457
10690_at	2.21565688551172	2.21565688551172	2.23989194114311	2.23989194114311
10691_at	6.57212046092574	6.57212046092574	4.75296823836953	4.75296823836953
10692_at	3.80283387651318	3.80283387651318	3.59365437333287	3.59365437333287
10693_at	4.91222991202962	4.91222991202962	3.5974170197238	3.5974170197238
10694_at	4.12096070147714	4.12096070147714	3.30294417447525	3.30294417447525
10695_at	1.78163440984894	1.78163440984894	1.84815230358798	1.84815230358798
10696_at	3.66455069826309	3.66455069826309	4.17086653183867	4.17086653183867
10697_at	2.10119914359327	2.10119914359327	2.54581799551619	2.54581799551619
10698_at	5.5141549125039	5.5141549125039	5.386481780141	5.386481780141
10699_at	3.79362554576784	3.79362554576784	4.87833999146945	4.87833999146945
10700_at	7.89827082640351	7.89827082640351	7.24120124217642	7.24120124217642
10701_at	7.26927874940956	7.26927874940956	7.49104213085487	7.49104213085487
10702_at	6.27250958544931	6.27250958544931	5.75359169490323	5.75359169490323
10703_at	4.29316335226911	4.29316335226911	2.7150430571456	2.7150430571456
10704_at	4.20344897666333	4.20344897666333	4.47659315761186	4.47659315761186
10705_g_at	1.91141432950266	1.91141432950266	2.72183711310834	2.72183711310834
10706_at	4.79010090570838	4.79010090570838	3.46804206898723	3.46804206898723
10707_at	5.52891994937296	5.52891994937296	3.80792660848338	3.80792660848338
10708_at	4.11782716529851	4.11782716529851	3.92354086449546	3.92354086449546
10709_at	9.49971503519261	9.49971503519261	6.71825938556764	6.71825938556764
10710_at	4.4858185911971	4.4858185911971	3.3957913555564	3.3957913555564
10711_at	1.94422510557916	1.94422510557916	1.92093377537522	1.92093377537522
10712_at	8.49742953644947	8.49742953644947	7.5509171452073	7.5509171452073
10713_at	4.2153951176533	4.2153951176533	3.4036273277821	3.4036273277821
10714_at	4.45828692883201	4.45828692883201	6.16454719732835	6.16454719732835
10715_at	4.45334111869516	4.45334111869516	3.76720063131629	3.76720063131629
10716_at	6.21197939324675	6.21197939324675	5.10917383823095	5.10917383823095
10717_at	9.79440408463394	9.79440408463394	7.96783909192952	7.96783909192952
10718_at	2.84883735076756	2.84883735076756	2.22449584571711	2.22449584571711
10719_at	3.79727897562822	3.79727897562822	2.40845009930083	2.40845009930083
10720_at	1.82916580226238	1.82916580226238	3.3086119720546	3.3086119720546
10721_at	11.9115702684299	11.9115702684299	12.0280211759369	12.0280211759369
10722_at	5.53192408090308	5.53192408090308	6.08418714290395	6.08418714290395
10723_at	6.65696092926343	6.65696092926343	6.03498174095903	6.03498174095903
10724_at	3.00034478718155	3.00034478718155	2.85645746822152	2.85645746822152
10725_at	6.06547747094609	6.06547747094609	6.88484068126101	6.88484068126101
10726_at	3.4065023447613	3.4065023447613	5.24887212802343	5.24887212802343
10727_at	8.09723582947961	8.09723582947961	9.86200756525915	9.86200756525915
10728_at	8.65907582738748	8.65907582738748	6.98460930549846	6.98460930549846
10729_at	4.95413526274192	4.95413526274192	2.97145520068277	2.97145520068277
10730_at	3.11263335706273	3.11263335706273	2.56619188826766	2.56619188826766
10731_at	7.83015906944906	7.83015906944906	8.05770739485889	8.05770739485889
10732_at	1.5077469769776	1.5077469769776	1.9235076594962	1.9235076594962
10733_at	5.40106552125368	5.40106552125368	3.61077742194966	3.61077742194966
10734_at	2.78535005330616	2.78535005330616	1.95710862058787	1.95710862058787
10735_at	7.14431053455322	7.14431053455322	7.49969908050441	7.49969908050441
10736_at	4.5575155557507	4.5575155557507	2.9119110991166	2.9119110991166
10737_at	8.91820630535071	8.91820630535071	7.89558795891387	7.89558795891387
10738_i_at	12.6774285250112	12.6774285250112	12.9704499714409	12.9704499714409
10739_f_at	11.1520468355179	11.1520468355179	11.5715783221595	11.5715783221595
10740_at	4.33449991720982	4.33449991720982	3.00600183468989	3.00600183468989
10741_at	3.48531250957078	3.48531250957078	4.05226217897657	4.05226217897657
10742_at	2.83340257938961	2.83340257938961	3.52306465844507	3.52306465844507
10743_at	4.64617121019006	4.64617121019006	2.86111838898795	2.86111838898795
10744_at	7.67839603291938	7.67839603291938	9.16189441039932	9.16189441039932
10745_at	4.52596346881296	4.52596346881296	3.59875673381	3.59875673381
10746_at	3.50520723244592	3.50520723244592	2.99956116376399	2.99956116376399
10747_at	4.21715155093858	4.21715155093858	3.61610268409986	3.61610268409986
10748_at	4.22149372722695	4.22149372722695	4.69506115186576	4.69506115186576
10749_at	6.55894966362318	6.55894966362318	5.11852649964727	5.11852649964727
10750_at	3.45512457433434	3.45512457433434	3.20723852438548	3.20723852438548
10751_at	3.65159792259122	3.65159792259122	3.3547654223622	3.3547654223622
10752_at	7.17551943943953	7.17551943943953	6.77465742086615	6.77465742086615
10753_at	2.66815476993001	2.66815476993001	1.85006257327867	1.85006257327867
10754_at	7.27617517271112	7.27617517271112	5.64952742323442	5.64952742323442
10755_at	10.0364596887473	10.0364596887473	10.30958033611	10.30958033611
10756_at	4.43086326722897	4.43086326722897	5.76035210678287	5.76035210678287
10757_at	2.79544725921689	2.79544725921689	3.33503412869627	3.33503412869627
10758_at	3.14638514760027	3.14638514760027	2.84285815672158	2.84285815672158
10759_at	7.66193715890999	7.66193715890999	7.51405539337521	7.51405539337521
10760_at	6.33266173237848	6.33266173237848	7.58797519347108	7.58797519347108
10761_at	4.80708487860455	4.80708487860455	3.82764245127835	3.82764245127835
10762_at	6.61442387478263	6.61442387478263	6.73578126008359	6.73578126008359
10763_at	5.4536661132321	5.4536661132321	4.44193213510653	4.44193213510653
10764_at	1.86721185275901	1.86721185275901	1.68362970488916	1.68362970488916
10765_at	4.20267971784268	4.20267971784268	5.31606755250328	5.31606755250328
10766_at	7.28235525274506	7.28235525274506	4.52859774445994	4.52859774445994
10767_at	5.7395780564134	5.7395780564134	3.90789727370242	3.90789727370242
10768_at	4.66844855450652	4.66844855450652	3.84460146828291	3.84460146828291
10769_at	3.89551507389196	3.89551507389196	2.39126087033212	2.39126087033212
10770_at	9.71065275340333	9.71065275340333	10.9269159193595	10.9269159193595
10771_at	8.22715500151793	8.22715500151793	9.48185147136092	9.48185147136092
10772_at	7.35698361724679	7.35698361724679	8.60744722368153	8.60744722368153
10773_at	7.88605090779041	7.88605090779041	8.96334383585657	8.96334383585657
10774_at	4.56807865881809	4.56807865881809	3.8897478758112	3.8897478758112
10775_at	2.01313159750722	2.01313159750722	1.51275287821618	1.51275287821618
10776_at	2.9542525230729	2.9542525230729	3.56792005831304	3.56792005831304
10777_at	6.29928824225345	6.29928824225345	6.14943680964099	6.14943680964099
10778_at	6.96953243450027	6.96953243450027	7.43507997934595	7.43507997934595
10779_at	6.81797803945275	6.81797803945275	6.34412336826635	6.34412336826635
10780_at	5.92842812458814	5.92842812458814	6.12632439713738	6.12632439713738
10781_at	8.78044702133441	8.78044702133441	7.52224323262698	7.52224323262698
10782_at	6.53942821916444	6.53942821916444	7.40895324926886	7.40895324926886
10783_at	1.53323730005408	1.53323730005408	3.13332809167934	3.13332809167934
10784_at	3.93853216655254	3.93853216655254	2.8005682920599	2.8005682920599
10785_at	4.09384483175724	4.09384483175724	5.33532680847637	5.33532680847637
10786_i_at	0.797954831421193	0.797954831421193	1.37007829649601	1.37007829649601
10787_at	3.7101533961717	3.7101533961717	5.02345982467036	5.02345982467036
10788_at	1.32692714344474	1.32692714344474	2.12828921044018	2.12828921044018
10789_f_at	3.52454592073157	3.52454592073157	4.41658088697453	4.41658088697453
10790_at	2.20521699015622	2.20521699015622	2.67427207662284	2.67427207662284
10791_at	1.96962493293748	1.96962493293748	2.81582963992361	2.81582963992361
10792_at	4.37006125013695	4.37006125013695	5.05193029048818	5.05193029048818
10793_at	3.91007676787474	3.91007676787474	3.8220076328375	3.8220076328375
10794_at	6.92052142128452	6.92052142128452	5.62477601235465	5.62477601235465
10795_at	2.08991610051848	2.08991610051848	3.24687086225365	3.24687086225365
10796_at	9.9178359814423	9.9178359814423	8.96142694822232	8.96142694822232
10797_at	5.04909531242715	5.04909531242715	4.69662220431485	4.69662220431485
10798_at	6.78745224444183	6.78745224444183	7.08055093031599	7.08055093031599
10799_at	6.24077432321676	6.24077432321676	4.98918182856297	4.98918182856297
10800_at	6.35908812157934	6.35908812157934	6.28970041843317	6.28970041843317
10801_at	6.95127592272326	6.95127592272326	7.18792530017349	7.18792530017349
10802_at	7.16748187327964	7.16748187327964	4.89849395210043	4.89849395210043
10803_at	4.33345231245562	4.33345231245562	2.45666583854619	2.45666583854619
10804_at	5.51006998470024	5.51006998470024	4.87465889817183	4.87465889817183
10805_at	7.9519800447347	7.9519800447347	9.45166581897225	9.45166581897225
10806_at	1.292895139402	1.292895139402	1.62228260544258	1.62228260544258
10807_at	2.685914359289	2.685914359289	4.15920317932532	4.15920317932532
10808_at	2.54709098930733	2.54709098930733	3.4836275065367	3.4836275065367
10809_g_at	4.42348652158939	4.42348652158939	4.13405172397389	4.13405172397389
10810_i_at	3.36209238251743	3.36209238251743	3.46013354984392	3.46013354984392
10811_at	2.65585329923374	2.65585329923374	3.14288675364406	3.14288675364406
10812_s_at	1.75558742300357	1.75558742300357	1.66524276481514	1.66524276481514
10813_s_at	4.57991512889011	4.57991512889011	5.69953112860146	5.69953112860146
10814_s_at	4.07957161236876	4.07957161236876	5.02863640279044	5.02863640279044
10815_at	2.25934969099242	2.25934969099242	3.521652275071	3.521652275071
10816_at	1.03859063520137	1.03859063520137	1.97585207070077	1.97585207070077
10817_at	2.64691039272476	2.64691039272476	3.72932754476687	3.72932754476687
10818_at	2.0916411777186	2.0916411777186	2.50613720091942	2.50613720091942
10819_at	3.1611866002206	3.1611866002206	3.90571636412583	3.90571636412583
10820_at	3.86963036529324	3.86963036529324	2.40774098388435	2.40774098388435
10821_g_at	1.88579240295478	1.88579240295478	2.38614278697234	2.38614278697234
10822_at	1.41728762686761	1.41728762686761	2.0067115757596	2.0067115757596
10823_at	3.91337816001675	3.91337816001675	4.2524681777854	4.2524681777854
10824_at	2.48319451491839	2.48319451491839	3.51157015677512	3.51157015677512
10825_at	2.15773361155694	2.15773361155694	4.22202914671376	4.22202914671376
10826_at	1.10809379925527	1.10809379925527	1.58010824637012	1.58010824637012
10827_s_at	2.32794136487021	2.32794136487021	2.9902401817783	2.9902401817783
10828_at	1.99458602555067	1.99458602555067	2.81298983943252	2.81298983943252
10829_at	1.50182790746633	1.50182790746633	1.97235892356301	1.97235892356301
10830_at	3.91901117184781	3.91901117184781	5.00656033007851	5.00656033007851
10831_s_at	2.26799755071226	2.26799755071226	3.46101370569356	3.46101370569356
10832_s_at	1.64375457701613	1.64375457701613	1.36895149866465	1.36895149866465
10833_at	1.53059005620135	1.53059005620135	1.81619592713583	1.81619592713583
10834_at	2.4113000773991	2.4113000773991	2.92203968576048	2.92203968576048
10835_at	2.15156827210772	2.15156827210772	1.73073347575763	1.73073347575763
10836_at	7.73773164081402	7.73773164081402	9.14386178488447	9.14386178488447
10837_at	1.76382823477839	1.76382823477839	2.85761098312328	2.85761098312328
10838_at	6.60002654912273	6.60002654912273	7.38027096651127	7.38027096651127
10839_at	2.59057064045727	2.59057064045727	3.229202873371	3.229202873371
10840_at	2.79594845182615	2.79594845182615	4.03826940586168	4.03826940586168
10841_at	3.32712937161915	3.32712937161915	4.71230008219416	4.71230008219416
10842_at	7.19525828531923	7.19525828531923	8.51540866916344	8.51540866916344
10843_at	2.20485647404455	2.20485647404455	3.68947341148764	3.68947341148764
10844_at	1.79286292137969	1.79286292137969	2.03767067313813	2.03767067313813
10845_at	2.0593420616986	2.0593420616986	2.6456152428343	2.6456152428343
10846_at	2.86664307400254	2.86664307400254	3.7562685955947	3.7562685955947
10847_at	2.98426890497817	2.98426890497817	4.01936445476248	4.01936445476248
10848_at	4.05841265028787	4.05841265028787	5.5291205146859	5.5291205146859
10849_at	2.42109595112889	2.42109595112889	3.95230862460644	3.95230862460644
10850_at	2.0084506380732	2.0084506380732	2.07809489303661	2.07809489303661
10851_at	2.47748264421108	2.47748264421108	2.67375063679232	2.67375063679232
10852_at	2.29647650919642	2.29647650919642	3.02766020359575	3.02766020359575
10853_at	4.00408321806807	4.00408321806807	4.98258238605794	4.98258238605794
10854_at	2.75643714907434	2.75643714907434	2.62215003849549	2.62215003849549
10855_at	2.15814012310499	2.15814012310499	2.92739631623062	2.92739631623062
10856_at	2.59920207026746	2.59920207026746	2.54459960318075	2.54459960318075
10857_at	3.44035874330338	3.44035874330338	3.37281993012289	3.37281993012289
10858_s_at	4.13470692311155	4.13470692311155	5.97221887462509	5.97221887462509
10859_at	1.58743995524903	1.58743995524903	1.66133856331051	1.66133856331051
10860_s_at	3.11080743057387	3.11080743057387	3.81806905055327	3.81806905055327
10861_s_at	5.18610707469659	5.18610707469659	5.44238663428177	5.44238663428177
10862_s_at	2.69615423375433	2.69615423375433	3.58314819613073	3.58314819613073
10863_i_at	4.18661169724592	4.18661169724592	5.22887960937072	5.22887960937072
10864_r_at	3.93123739281272	3.93123739281272	5.18095359351434	5.18095359351434
10865_at	5.07466159336339	5.07466159336339	3.7529119693868	3.7529119693868
10866_at	6.47817176020295	6.47817176020295	2.83216849324671	2.83216849324671
10867_s_at	4.80556541537535	4.80556541537535	4.09196925683016	4.09196925683016
10868_at	11.5531602532441	11.5531602532441	11.9086653256269	11.9086653256269
10869_at	7.07088245393639	7.07088245393639	3.90427834258615	3.90427834258615
10870_i_at	1.28462432425727	1.28462432425727	1.69413366853529	1.69413366853529
10871_s_at	4.74359921189886	4.74359921189886	4.33577119904128	4.33577119904128
10872_at	6.62915545496567	6.62915545496567	6.72806371951323	6.72806371951323
10873_at	3.04390160370658	3.04390160370658	4.04163348471344	4.04163348471344
10874_at	9.55172687765015	9.55172687765015	10.4030236852324	10.4030236852324
10875_at	5.122003726135	5.122003726135	4.25114675641079	4.25114675641079
10876_at	1.96517166005024	1.96517166005024	3.96996556987171	3.96996556987171
10877_at	4.8777563705023	4.8777563705023	5.651295353907	5.651295353907
10878_at	4.46442311480472	4.46442311480472	3.17556819749123	3.17556819749123
10879_at	3.88323676472954	3.88323676472954	4.55792927399542	4.55792927399542
10880_at	3.65322289844369	3.65322289844369	2.10967047342825	2.10967047342825
10881_at	8.63541423039161	8.63541423039161	7.90305263887987	7.90305263887987
10882_at	1.89063093338091	1.89063093338091	1.8644941778409	1.8644941778409
10883_at	1.88192297445276	1.88192297445276	1.5080119494956	1.5080119494956
10884_at	2.7691183134819	2.7691183134819	2.29611584341377	2.29611584341377
10885_at	9.74635910687898	9.74635910687898	8.45959079173183	8.45959079173183
10886_at	3.90054286784186	3.90054286784186	3.84177600017283	3.84177600017283
10887_at	10.896375974479	10.896375974479	10.8796364122012	10.8796364122012
10888_at	3.79062738804881	3.79062738804881	3.34268020692935	3.34268020692935
10889_at	2.5122134144968	2.5122134144968	1.82656257871952	1.82656257871952
10890_at	2.85324754364049	2.85324754364049	1.73036500838457	1.73036500838457
10891_at	8.41621442265851	8.41621442265851	8.79382001414235	8.79382001414235
10892_at	5.63805366961082	5.63805366961082	4.36576504944374	4.36576504944374
10893_s_at	11.3582776546864	11.3582776546864	11.5947955972722	11.5947955972722
10894_at	3.84077111571484	3.84077111571484	5.03166507209303	5.03166507209303
10895_at	7.30358525788084	7.30358525788084	8.69632085770296	8.69632085770296
10896_at	7.81780582651783	7.81780582651783	8.50549434848003	8.50549434848003
10897_at	11.0850672871221	11.0850672871221	11.5426491583622	11.5426491583622
10898_at	11.0342623826429	11.0342623826429	11.3176802980852	11.3176802980852
10899_at	3.41434542062879	3.41434542062879	3.31738187450695	3.31738187450695
10900_at	4.93327522238492	4.93327522238492	4.87979580402077	4.87979580402077
10901_at	1.6433269282479	1.6433269282479	2.08988972332623	2.08988972332623
10902_at	8.33594962942646	8.33594962942646	5.91858948594288	5.91858948594288
10903_at	2.80487474477065	2.80487474477065	1.99523730719483	1.99523730719483
10904_at	4.74866347251898	4.74866347251898	5.37006053789785	5.37006053789785
10905_at	5.1697183243332	5.1697183243332	6.10507699628661	6.10507699628661
10906_at	8.85660693099065	8.85660693099065	9.89099589952936	9.89099589952936
10907_at	4.04952231781013	4.04952231781013	5.66841373220745	5.66841373220745
10908_at	4.27076394071946	4.27076394071946	6.04540483444649	6.04540483444649
10909_at	6.24209714247531	6.24209714247531	7.56352277018655	7.56352277018655
10910_at	7.77915796176804	7.77915796176804	8.67137986307054	8.67137986307054
10911_at	5.79710178272558	5.79710178272558	3.75032051588175	3.75032051588175
10912_at	2.33440601964602	2.33440601964602	1.83718965910721	1.83718965910721
10913_at	2.53911907751758	2.53911907751758	3.73888488054164	3.73888488054164
10914_at	8.64914197595079	8.64914197595079	9.01954734706527	9.01954734706527
10915_at	4.87411669633577	4.87411669633577	3.04951116079185	3.04951116079185
10916_at	10.7845794246737	10.7845794246737	10.5795667723699	10.5795667723699
10917_at	5.29933499250196	5.29933499250196	5.47534582270349	5.47534582270349
10918_at	6.03701316819484	6.03701316819484	5.56248154825957	5.56248154825957
10919_at	5.69533730372941	5.69533730372941	5.23374864408473	5.23374864408473
10920_at	2.07460189940911	2.07460189940911	2.34235571800362	2.34235571800362
10921_at	3.80604359518594	3.80604359518594	3.11386241174959	3.11386241174959
10922_at	3.30110280071462	3.30110280071462	3.57831954064417	3.57831954064417
10923_at	3.51645978163937	3.51645978163937	4.28595371582724	4.28595371582724
10924_at	9.98041123879406	9.98041123879406	7.85328122517035	7.85328122517035
10925_at	4.70450877200724	4.70450877200724	2.23310943971933	2.23310943971933
10926_at	1.87647503917244	1.87647503917244	2.31715555218039	2.31715555218039
10927_at	4.26079617303796	4.26079617303796	2.20076929773296	2.20076929773296
10928_at	2.04296969490898	2.04296969490898	1.9390728903358	1.9390728903358
10929_at	5.31182950997394	5.31182950997394	4.35770234122458	4.35770234122458
10930_at	5.33082480094792	5.33082480094792	5.1543333200265	5.1543333200265
10931_at	4.9338533504572	4.9338533504572	5.56042608804396	5.56042608804396
10932_at	4.44292538066025	4.44292538066025	4.61860765617024	4.61860765617024
10933_at	12.0703785422833	12.0703785422833	10.0713744222655	10.0713744222655
10934_at	1.89752438581482	1.89752438581482	2.01309680771589	2.01309680771589
10935_at	3.63599495708926	3.63599495708926	3.06310540667159	3.06310540667159
10936_at	3.17185102477011	3.17185102477011	2.59472448428598	2.59472448428598
10937_at	3.11781730364353	3.11781730364353	3.17711965822455	3.17711965822455
10938_at	2.62591669686718	2.62591669686718	2.07315222808722	2.07315222808722
10939_at	4.3935124207807	4.3935124207807	3.23297700654031	3.23297700654031
10940_at	5.79578678538341	5.79578678538341	3.8206982367045	3.8206982367045
10941_at	4.60457126505362	4.60457126505362	4.47551599034314	4.47551599034314
10942_at	7.27888311599577	7.27888311599577	8.71355664884036	8.71355664884036
10943_at	5.98108616666759	5.98108616666759	5.88350493594573	5.88350493594573
10944_at	3.10843360634007	3.10843360634007	3.33870187638216	3.33870187638216
10945_at	2.54175869709008	2.54175869709008	2.32446239303705	2.32446239303705
10946_at	2.29483701781076	2.29483701781076	2.52838584371733	2.52838584371733
10947_at	7.13858348818154	7.13858348818154	7.52341879879811	7.52341879879811
10948_at	8.36688116072915	8.36688116072915	5.0488250856712	5.0488250856712
10949_at	8.36139676626508	8.36139676626508	9.28634422538445	9.28634422538445
10950_at	5.3270847253989	5.3270847253989	3.63191180259601	3.63191180259601
10951_at	3.08503479579418	3.08503479579418	1.80346889891678	1.80346889891678
10952_at	3.99311444355659	3.99311444355659	3.10583313110892	3.10583313110892
10953_at	5.88000885274782	5.88000885274782	5.49089378514311	5.49089378514311
10954_at	8.41056166622747	8.41056166622747	9.37662860661456	9.37662860661456
10955_at	2.41974826615999	2.41974826615999	3.7705830825471	3.7705830825471
10956_at	6.2200671005703	6.2200671005703	7.22455239260918	7.22455239260918
10957_at	9.30781671842131	9.30781671842131	10.3699113251464	10.3699113251464
10958_at	6.75754644681074	6.75754644681074	6.02554896380755	6.02554896380755
10959_at	4.71435643533194	4.71435643533194	4.39329916192594	4.39329916192594
10960_at	6.02237084893979	6.02237084893979	5.1564712097465	5.1564712097465
10961_at	10.2154384419336	10.2154384419336	10.9383748738889	10.9383748738889
10962_at	7.87630234741268	7.87630234741268	8.18834840063438	8.18834840063438
10963_at	6.97038313799025	6.97038313799025	7.4316210980529	7.4316210980529
10964_at	5.48053235058901	5.48053235058901	4.26131481199165	4.26131481199165
10965_at	3.55128136612488	3.55128136612488	3.98183713817084	3.98183713817084
10966_at	2.64888584087728	2.64888584087728	4.35276346260098	4.35276346260098
10967_at	2.7704763185307	2.7704763185307	4.13044607250787	4.13044607250787
10968_at	3.30988325902177	3.30988325902177	3.27389223600862	3.27389223600862
10969_at	4.44806589794518	4.44806589794518	3.57277594627001	3.57277594627001
10970_at	3.76049701537539	3.76049701537539	2.64558587964372	2.64558587964372
10971_at	5.2256561324302	5.2256561324302	3.61224773368304	3.61224773368304
10972_at	1.51716596391044	1.51716596391044	1.32640674913973	1.32640674913973
10973_at	7.57527273153458	7.57527273153458	8.24949393790371	8.24949393790371
10974_at	8.3316406350159	8.3316406350159	7.58266502734501	7.58266502734501
10975_at	6.20624364842171	6.20624364842171	6.73694000013651	6.73694000013651
10976_at	3.67497079774468	3.67497079774468	5.03914604691303	5.03914604691303
10977_at	10.4267136062956	10.4267136062956	10.9803853114984	10.9803853114984
10978_at	3.30665689150283	3.30665689150283	2.99307792309567	2.99307792309567
10979_at	2.61336278708906	2.61336278708906	2.2262103341257	2.2262103341257
10980_at	4.43387970478481	4.43387970478481	3.27324951136362	3.27324951136362
10981_at	3.82496215058894	3.82496215058894	3.39351389714331	3.39351389714331
10982_at	1.84493832151584	1.84493832151584	2.24164895370396	2.24164895370396
10983_at	3.00624348064836	3.00624348064836	2.17365218366462	2.17365218366462
10984_at	2.22122786431509	2.22122786431509	2.01837859554154	2.01837859554154
10985_at	3.70091454411364	3.70091454411364	3.89993588924563	3.89993588924563
10986_at	4.34530423598412	4.34530423598412	2.95474688313613	2.95474688313613
10987_at	6.32200762492904	6.32200762492904	7.13389894520042	7.13389894520042
10988_at	1.605332874599	1.605332874599	1.9879101715832	1.9879101715832
10989_at	2.55078657795603	2.55078657795603	2.51376229095248	2.51376229095248
10990_at	5.45986125453513	5.45986125453513	5.99435902624559	5.99435902624559
10991_at	6.23005834918521	6.23005834918521	7.07031585417055	7.07031585417055
10992_at	7.08569883848191	7.08569883848191	7.4132309623775	7.4132309623775
10993_at	10.9206411574068	10.9206411574068	11.5956588401848	11.5956588401848
10994_at	8.42596324877917	8.42596324877917	9.81369622466163	9.81369622466163
10995_at	4.29174107697657	4.29174107697657	5.86716093627046	5.86716093627046
10996_at	6.61417947763355	6.61417947763355	8.47917518194512	8.47917518194512
10997_at	2.98144975337367	2.98144975337367	5.03049756191877	5.03049756191877
10998_at	4.4174527433118	4.4174527433118	6.00317462235107	6.00317462235107
10999_at	2.4937984400224	2.4937984400224	3.49004698872969	3.49004698872969
11000_at	3.31648401600899	3.31648401600899	2.57754341309549	2.57754341309549
11001_at	1.84665204299385	1.84665204299385	2.54863708214489	2.54863708214489
11002_at	7.72895336041324	7.72895336041324	5.84189560041682	5.84189560041682
11003_at	10.1836229747267	10.1836229747267	10.0073152525547	10.0073152525547
11004_at	3.95840842931445	3.95840842931445	4.72658904568385	4.72658904568385
11005_at	3.9284469340534	3.9284469340534	3.29271569280273	3.29271569280273
11006_at	2.12407830395389	2.12407830395389	1.9147502168045	1.9147502168045
11007_at	4.31400419979644	4.31400419979644	4.66767405967289	4.66767405967289
11008_at	5.25794730557464	5.25794730557464	5.70170182816588	5.70170182816588
